(1, 26, 12, 11, 35059);א;(1, 26, 12, 11, 35059)
(1, 26, 12, 12, 35060);ר;(1, 26, 12, 12, 35060)
(1, 26, 12, 13, 35061);ץ;(1, 26, 12, 13, 35061)
(1, 26, 12, 14, 35062);ה;(1, 26, 12, 14, 35062)
(1, 26, 12, 15, 35063);ה;(1, 26, 12, 15, 35063)
(1, 26, 12, 16, 35064);ו;(1, 26, 12, 16, 35064)
(1, 26, 12, 17, 35065);א;(1, 26, 12, 17, 35065)
(1, 26, 12, 18, 35066);ו;(1, 26, 12, 18, 35066)
(1, 26, 12, 19, 35067);י;(1, 26, 12, 19, 35067)
(1, 26, 12, 20, 35068);מ;(1, 26, 12, 20, 35068)
(1, 26, 12, 21, 35069);צ;(1, 26, 12, 21, 35069)
(1, 26, 12, 22, 35070);א;(1, 26, 12, 22, 35070)
(1, 26, 12, 23, 35071);ב;(1, 26, 12, 23, 35071)
(1, 26, 12, 24, 35072);ש;(1, 26, 12, 24, 35072)
(1, 26, 12, 25, 35073);נ;(1, 26, 12, 25, 35073)
(1, 26, 12, 26, 35074);ה;(1, 26, 12, 26, 35074)
(1, 26, 12, 27, 35075);ה;(1, 26, 12, 27, 35075)
(1, 26, 12, 28, 35076);ה;(1, 26, 12, 28, 35076)
(1, 26, 12, 29, 35077);ו;(1, 26, 12, 29, 35077)
(1, 26, 12, 30, 35078);א;(1, 26, 12, 30, 35078)
(1, 26, 12, 31, 35079);מ;(1, 26, 12, 31, 35079)
(1, 26, 12, 32, 35080);א;(1, 26, 12, 32, 35080)
(1, 26, 12, 33, 35081);ה;(1, 26, 12, 33, 35081)
(1, 26, 12, 34, 35082);ש;(1, 26, 12, 34, 35082)
(1, 26, 12, 35, 35083);ע;(1, 26, 12, 35, 35083)
(1, 26, 12, 36, 35084);ר;(1, 26, 12, 36, 35084)
(1, 26, 12, 37, 35085);י;(1, 26, 12, 37, 35085)
(1, 26, 12, 38, 35086);ם;(1, 26, 12, 38, 35086)
(1, 26, 12, 39, 35087);ו;(1, 26, 12, 39, 35087)
(1, 26, 12, 40, 35088);י;(1, 26, 12, 40, 35088)
(1, 26, 12, 41, 35089);ב;(1, 26, 12, 41, 35089)
(1, 26, 12, 42, 35090);ר;(1, 26, 12, 42, 35090)
(1, 26, 12, 43, 35091);כ;(1, 26, 12, 43, 35091)
(1, 26, 12, 44, 35092);ה;(1, 26, 12, 44, 35092)
(1, 26, 12, 45, 35093);ו;(1, 26, 12, 45, 35093)
(1, 26, 12, 46, 35094);י;(1, 26, 12, 46, 35094)
(1, 26, 12, 47, 35095);ה;(1, 26, 12, 47, 35095)
(1, 26, 12, 48, 35096);ו;(1, 26, 12, 48, 35096)
(1, 26, 12, 49, 35097);ה;(1, 26, 12, 49, 35097)
(1, 26, 13, 1, 35098);ו;(1, 26, 13, 1, 35098)
(1, 26, 13, 2, 35099);י;(1, 26, 13, 2, 35099)
(1, 26, 13, 3, 35100);ג;(1, 26, 13, 3, 35100)
(1, 26, 13, 4, 35101);ד;(1, 26, 13, 4, 35101)
(1, 26, 13, 5, 35102);ל;(1, 26, 13, 5, 35102)
(1, 26, 13, 6, 35103);ה;(1, 26, 13, 6, 35103)
(1, 26, 13, 7, 35104);א;(1, 26, 13, 7, 35104)
(1, 26, 13, 8, 35105);י;(1, 26, 13, 8, 35105)
(1, 26, 13, 9, 35106);ש;(1, 26, 13, 9, 35106)
(1, 26, 13, 10, 35107);ו;(1, 26, 13, 10, 35107)
(1, 26, 13, 11, 35108);י;(1, 26, 13, 11, 35108)
(1, 26, 13, 12, 35109);ל;(1, 26, 13, 12, 35109)
(1, 26, 13, 13, 35110);ך;(1, 26, 13, 13, 35110)
(1, 26, 13, 14, 35111);ה;(1, 26, 13, 14, 35111)
(1, 26, 13, 15, 35112);ל;(1, 26, 13, 15, 35112)
(1, 26, 13, 16, 35113);ו;(1, 26, 13, 16, 35113)
(1, 26, 13, 17, 35114);ך;(1, 26, 13, 17, 35114)
(1, 26, 13, 18, 35115);ו;(1, 26, 13, 18, 35115)
(1, 26, 13, 19, 35116);ג;(1, 26, 13, 19, 35116)
(1, 26, 13, 20, 35117);ד;(1, 26, 13, 20, 35117)
(1, 26, 13, 21, 35118);ל;(1, 26, 13, 21, 35118)
(1, 26, 13, 22, 35119);ע;(1, 26, 13, 22, 35119)
(1, 26, 13, 23, 35120);ד;(1, 26, 13, 23, 35120)
(1, 26, 13, 24, 35121);כ;(1, 26, 13, 24, 35121)
(1, 26, 13, 25, 35122);י;(1, 26, 13, 25, 35122)
(1, 26, 13, 26, 35123);ג;(1, 26, 13, 26, 35123)
(1, 26, 13, 27, 35124);ד;(1, 26, 13, 27, 35124)
(1, 26, 13, 28, 35125);ל;(1, 26, 13, 28, 35125)
(1, 26, 13, 29, 35126);מ;(1, 26, 13, 29, 35126)
(1, 26, 13, 30, 35127);א;(1, 26, 13, 30, 35127)
(1, 26, 13, 31, 35128);ד;(1, 26, 13, 31, 35128)
(1, 26, 14, 1, 35129);ו;(1, 26, 14, 1, 35129)
(1, 26, 14, 2, 35130);י;(1, 26, 14, 2, 35130)
(1, 26, 14, 3, 35131);ה;(1, 26, 14, 3, 35131)
(1, 26, 14, 4, 35132);י;(1, 26, 14, 4, 35132)
(1, 26, 14, 5, 35133);ל;(1, 26, 14, 5, 35133)
(1, 26, 14, 6, 35134);ו;(1, 26, 14, 6, 35134)
(1, 26, 14, 7, 35135);מ;(1, 26, 14, 7, 35135)
(1, 26, 14, 8, 35136);ק;(1, 26, 14, 8, 35136)
(1, 26, 14, 9, 35137);נ;(1, 26, 14, 9, 35137)
(1, 26, 14, 10, 35138);ה;(1, 26, 14, 10, 35138)
(1, 26, 14, 11, 35139);צ;(1, 26, 14, 11, 35139)
(1, 26, 14, 12, 35140);א;(1, 26, 14, 12, 35140)
(1, 26, 14, 13, 35141);ן;(1, 26, 14, 13, 35141)
(1, 26, 14, 14, 35142);ו;(1, 26, 14, 14, 35142)
(1, 26, 14, 15, 35143);מ;(1, 26, 14, 15, 35143)
(1, 26, 14, 16, 35144);ק;(1, 26, 14, 16, 35144)
(1, 26, 14, 17, 35145);נ;(1, 26, 14, 17, 35145)
(1, 26, 14, 18, 35146);ה;(1, 26, 14, 18, 35146)
(1, 26, 14, 19, 35147);ב;(1, 26, 14, 19, 35147)
(1, 26, 14, 20, 35148);ק;(1, 26, 14, 20, 35148)
(1, 26, 14, 21, 35149);ר;(1, 26, 14, 21, 35149)
(1, 26, 14, 22, 35150);ו;(1, 26, 14, 22, 35150)
(1, 26, 14, 23, 35151);ע;(1, 26, 14, 23, 35151)
(1, 26, 14, 24, 35152);ב;(1, 26, 14, 24, 35152)
(1, 26, 14, 25, 35153);ד;(1, 26, 14, 25, 35153)
(1, 26, 14, 26, 35154);ה;(1, 26, 14, 26, 35154)
(1, 26, 14, 27, 35155);ר;(1, 26, 14, 27, 35155)
(1, 26, 14, 28, 35156);ב;(1, 26, 14, 28, 35156)
(1, 26, 14, 29, 35157);ה;(1, 26, 14, 29, 35157)
(1, 26, 14, 30, 35158);ו;(1, 26, 14, 30, 35158)
(1, 26, 14, 31, 35159);י;(1, 26, 14, 31, 35159)
(1, 26, 14, 32, 35160);ק;(1, 26, 14, 32, 35160)
(1, 26, 14, 33, 35161);נ;(1, 26, 14, 33, 35161)
(1, 26, 14, 34, 35162);א;(1, 26, 14, 34, 35162)
(1, 26, 14, 35, 35163);ו;(1, 26, 14, 35, 35163)
(1, 26, 14, 36, 35164);א;(1, 26, 14, 36, 35164)
(1, 26, 14, 37, 35165);ת;(1, 26, 14, 37, 35165)
(1, 26, 14, 38, 35166);ו;(1, 26, 14, 38, 35166)
(1, 26, 14, 39, 35167);פ;(1, 26, 14, 39, 35167)
(1, 26, 14, 40, 35168);ל;(1, 26, 14, 40, 35168)
(1, 26, 14, 41, 35169);ש;(1, 26, 14, 41, 35169)
(1, 26, 14, 42, 35170);ת;(1, 26, 14, 42, 35170)
(1, 26, 14, 43, 35171);י;(1, 26, 14, 43, 35171)
(1, 26, 14, 44, 35172);ם;(1, 26, 14, 44, 35172)
(1, 26, 15, 1, 35173);ו;(1, 26, 15, 1, 35173)
(1, 26, 15, 2, 35174);כ;(1, 26, 15, 2, 35174)
(1, 26, 15, 3, 35175);ל;(1, 26, 15, 3, 35175)
(1, 26, 15, 4, 35176);ה;(1, 26, 15, 4, 35176)
(1, 26, 15, 5, 35177);ב;(1, 26, 15, 5, 35177)
(1, 26, 15, 6, 35178);א;(1, 26, 15, 6, 35178)
(1, 26, 15, 7, 35179);ר;(1, 26, 15, 7, 35179)
(1, 26, 15, 8, 35180);ת;(1, 26, 15, 8, 35180)
(1, 26, 15, 9, 35181);א;(1, 26, 15, 9, 35181)
(1, 26, 15, 10, 35182);ש;(1, 26, 15, 10, 35182)
(1, 26, 15, 11, 35183);ר;(1, 26, 15, 11, 35183)
(1, 26, 15, 12, 35184);ח;(1, 26, 15, 12, 35184)
(1, 26, 15, 13, 35185);פ;(1, 26, 15, 13, 35185)
(1, 26, 15, 14, 35186);ר;(1, 26, 15, 14, 35186)
(1, 26, 15, 15, 35187);ו;(1, 26, 15, 15, 35187)
(1, 26, 15, 16, 35188);ע;(1, 26, 15, 16, 35188)
(1, 26, 15, 17, 35189);ב;(1, 26, 15, 17, 35189)
(1, 26, 15, 18, 35190);ד;(1, 26, 15, 18, 35190)
(1, 26, 15, 19, 35191);י;(1, 26, 15, 19, 35191)
(1, 26, 15, 20, 35192);א;(1, 26, 15, 20, 35192)
(1, 26, 15, 21, 35193);ב;(1, 26, 15, 21, 35193)
(1, 26, 15, 22, 35194);י;(1, 26, 15, 22, 35194)
(1, 26, 15, 23, 35195);ו;(1, 26, 15, 23, 35195)
(1, 26, 15, 24, 35196);ב;(1, 26, 15, 24, 35196)
(1, 26, 15, 25, 35197);י;(1, 26, 15, 25, 35197)
(1, 26, 15, 26, 35198);מ;(1, 26, 15, 26, 35198)
(1, 26, 15, 27, 35199);י;(1, 26, 15, 27, 35199)
(1, 26, 15, 28, 35200);א;(1, 26, 15, 28, 35200)
(1, 26, 15, 29, 35201);ב;(1, 26, 15, 29, 35201)
(1, 26, 15, 30, 35202);ר;(1, 26, 15, 30, 35202)
(1, 26, 15, 31, 35203);ה;(1, 26, 15, 31, 35203)
(1, 26, 15, 32, 35204);ם;(1, 26, 15, 32, 35204)
(1, 26, 15, 33, 35205);א;(1, 26, 15, 33, 35205)
(1, 26, 15, 34, 35206);ב;(1, 26, 15, 34, 35206)
(1, 26, 15, 35, 35207);י;(1, 26, 15, 35, 35207)
(1, 26, 15, 36, 35208);ו;(1, 26, 15, 36, 35208)
(1, 26, 15, 37, 35209);ס;(1, 26, 15, 37, 35209)
(1, 26, 15, 38, 35210);ת;(1, 26, 15, 38, 35210)
(1, 26, 15, 39, 35211);מ;(1, 26, 15, 39, 35211)
(1, 26, 15, 40, 35212);ו;(1, 26, 15, 40, 35212)
(1, 26, 15, 41, 35213);ם;(1, 26, 15, 41, 35213)
(1, 26, 15, 42, 35214);פ;(1, 26, 15, 42, 35214)
(1, 26, 15, 43, 35215);ל;(1, 26, 15, 43, 35215)
(1, 26, 15, 44, 35216);ש;(1, 26, 15, 44, 35216)
(1, 26, 15, 45, 35217);ת;(1, 26, 15, 45, 35217)
(1, 26, 15, 46, 35218);י;(1, 26, 15, 46, 35218)
(1, 26, 15, 47, 35219);ם;(1, 26, 15, 47, 35219)
(1, 26, 15, 48, 35220);ו;(1, 26, 15, 48, 35220)
(1, 26, 15, 49, 35221);י;(1, 26, 15, 49, 35221)
(1, 26, 15, 50, 35222);מ;(1, 26, 15, 50, 35222)
(1, 26, 15, 51, 35223);ל;(1, 26, 15, 51, 35223)
(1, 26, 15, 52, 35224);א;(1, 26, 15, 52, 35224)
(1, 26, 15, 53, 35225);ו;(1, 26, 15, 53, 35225)
(1, 26, 15, 54, 35226);ם;(1, 26, 15, 54, 35226)
(1, 26, 15, 55, 35227);ע;(1, 26, 15, 55, 35227)
(1, 26, 15, 56, 35228);פ;(1, 26, 15, 56, 35228)
(1, 26, 15, 57, 35229);ר;(1, 26, 15, 57, 35229)
(1, 26, 16, 1, 35230);ו;(1, 26, 16, 1, 35230)
(1, 26, 16, 2, 35231);י;(1, 26, 16, 2, 35231)
(1, 26, 16, 3, 35232);א;(1, 26, 16, 3, 35232)
(1, 26, 16, 4, 35233);מ;(1, 26, 16, 4, 35233)
(1, 26, 16, 5, 35234);ר;(1, 26, 16, 5, 35234)
(1, 26, 16, 6, 35235);א;(1, 26, 16, 6, 35235)
(1, 26, 16, 7, 35236);ב;(1, 26, 16, 7, 35236)
(1, 26, 16, 8, 35237);י;(1, 26, 16, 8, 35237)
(1, 26, 16, 9, 35238);מ;(1, 26, 16, 9, 35238)
(1, 26, 16, 10, 35239);ל;(1, 26, 16, 10, 35239)
(1, 26, 16, 11, 35240);ך;(1, 26, 16, 11, 35240)
(1, 26, 16, 12, 35241);א;(1, 26, 16, 12, 35241)
(1, 26, 16, 13, 35242);ל;(1, 26, 16, 13, 35242)
(1, 26, 16, 14, 35243);י;(1, 26, 16, 14, 35243)
(1, 26, 16, 15, 35244);צ;(1, 26, 16, 15, 35244)
(1, 26, 16, 16, 35245);ח;(1, 26, 16, 16, 35245)
(1, 26, 16, 17, 35246);ק;(1, 26, 16, 17, 35246)
(1, 26, 16, 18, 35247);ל;(1, 26, 16, 18, 35247)
(1, 26, 16, 19, 35248);ך;(1, 26, 16, 19, 35248)
(1, 26, 16, 20, 35249);מ;(1, 26, 16, 20, 35249)
(1, 26, 16, 21, 35250);ע;(1, 26, 16, 21, 35250)
(1, 26, 16, 22, 35251);מ;(1, 26, 16, 22, 35251)
(1, 26, 16, 23, 35252);נ;(1, 26, 16, 23, 35252)
(1, 26, 16, 24, 35253);ו;(1, 26, 16, 24, 35253)
(1, 26, 16, 25, 35254);כ;(1, 26, 16, 25, 35254)
(1, 26, 16, 26, 35255);י;(1, 26, 16, 26, 35255)
(1, 26, 16, 27, 35256);ע;(1, 26, 16, 27, 35256)
(1, 26, 16, 28, 35257);צ;(1, 26, 16, 28, 35257)
(1, 26, 16, 29, 35258);מ;(1, 26, 16, 29, 35258)
(1, 26, 16, 30, 35259);ת;(1, 26, 16, 30, 35259)
(1, 26, 16, 31, 35260);מ;(1, 26, 16, 31, 35260)
(1, 26, 16, 32, 35261);מ;(1, 26, 16, 32, 35261)
(1, 26, 16, 33, 35262);נ;(1, 26, 16, 33, 35262)
(1, 26, 16, 34, 35263);ו;(1, 26, 16, 34, 35263)
(1, 26, 16, 35, 35264);מ;(1, 26, 16, 35, 35264)
(1, 26, 16, 36, 35265);א;(1, 26, 16, 36, 35265)
(1, 26, 16, 37, 35266);ד;(1, 26, 16, 37, 35266)
(1, 26, 17, 1, 35267);ו;(1, 26, 17, 1, 35267)
(1, 26, 17, 2, 35268);י;(1, 26, 17, 2, 35268)
(1, 26, 17, 3, 35269);ל;(1, 26, 17, 3, 35269)
(1, 26, 17, 4, 35270);ך;(1, 26, 17, 4, 35270)
(1, 26, 17, 5, 35271);מ;(1, 26, 17, 5, 35271)
(1, 26, 17, 6, 35272);ש;(1, 26, 17, 6, 35272)
(1, 26, 17, 7, 35273);ם;(1, 26, 17, 7, 35273)
(1, 26, 17, 8, 35274);י;(1, 26, 17, 8, 35274)
(1, 26, 17, 9, 35275);צ;(1, 26, 17, 9, 35275)
(1, 26, 17, 10, 35276);ח;(1, 26, 17, 10, 35276)
(1, 26, 17, 11, 35277);ק;(1, 26, 17, 11, 35277)
(1, 26, 17, 12, 35278);ו;(1, 26, 17, 12, 35278)
(1, 26, 17, 13, 35279);י;(1, 26, 17, 13, 35279)
(1, 26, 17, 14, 35280);ח;(1, 26, 17, 14, 35280)
(1, 26, 17, 15, 35281);ן;(1, 26, 17, 15, 35281)
(1, 26, 17, 16, 35282);ב;(1, 26, 17, 16, 35282)
(1, 26, 17, 17, 35283);נ;(1, 26, 17, 17, 35283)
(1, 26, 17, 18, 35284);ח;(1, 26, 17, 18, 35284)
(1, 26, 17, 19, 35285);ל;(1, 26, 17, 19, 35285)
(1, 26, 17, 20, 35286);ג;(1, 26, 17, 20, 35286)
(1, 26, 17, 21, 35287);ר;(1, 26, 17, 21, 35287)
(1, 26, 17, 22, 35288);ר;(1, 26, 17, 22, 35288)
(1, 26, 17, 23, 35289);ו;(1, 26, 17, 23, 35289)
(1, 26, 17, 24, 35290);י;(1, 26, 17, 24, 35290)
(1, 26, 17, 25, 35291);ש;(1, 26, 17, 25, 35291)
(1, 26, 17, 26, 35292);ב;(1, 26, 17, 26, 35292)
(1, 26, 17, 27, 35293);ש;(1, 26, 17, 27, 35293)
(1, 26, 17, 28, 35294);ם;(1, 26, 17, 28, 35294)
(1, 26, 18, 1, 35295);ו;(1, 26, 18, 1, 35295)
(1, 26, 18, 2, 35296);י;(1, 26, 18, 2, 35296)
(1, 26, 18, 3, 35297);ש;(1, 26, 18, 3, 35297)
(1, 26, 18, 4, 35298);ב;(1, 26, 18, 4, 35298)
(1, 26, 18, 5, 35299);י;(1, 26, 18, 5, 35299)
(1, 26, 18, 6, 35300);צ;(1, 26, 18, 6, 35300)
(1, 26, 18, 7, 35301);ח;(1, 26, 18, 7, 35301)
(1, 26, 18, 8, 35302);ק;(1, 26, 18, 8, 35302)
(1, 26, 18, 9, 35303);ו;(1, 26, 18, 9, 35303)
(1, 26, 18, 10, 35304);י;(1, 26, 18, 10, 35304)
(1, 26, 18, 11, 35305);ח;(1, 26, 18, 11, 35305)
(1, 26, 18, 12, 35306);פ;(1, 26, 18, 12, 35306)
(1, 26, 18, 13, 35307);ר;(1, 26, 18, 13, 35307)
(1, 26, 18, 14, 35308);א;(1, 26, 18, 14, 35308)
(1, 26, 18, 15, 35309);ת;(1, 26, 18, 15, 35309)
(1, 26, 18, 16, 35310);ב;(1, 26, 18, 16, 35310)
(1, 26, 18, 17, 35311);א;(1, 26, 18, 17, 35311)
(1, 26, 18, 18, 35312);ר;(1, 26, 18, 18, 35312)
(1, 26, 18, 19, 35313);ת;(1, 26, 18, 19, 35313)
(1, 26, 18, 20, 35314);ה;(1, 26, 18, 20, 35314)
(1, 26, 18, 21, 35315);מ;(1, 26, 18, 21, 35315)
(1, 26, 18, 22, 35316);י;(1, 26, 18, 22, 35316)
(1, 26, 18, 23, 35317);ם;(1, 26, 18, 23, 35317)
(1, 26, 18, 24, 35318);א;(1, 26, 18, 24, 35318)
(1, 26, 18, 25, 35319);ש;(1, 26, 18, 25, 35319)
(1, 26, 18, 26, 35320);ר;(1, 26, 18, 26, 35320)
(1, 26, 18, 27, 35321);ח;(1, 26, 18, 27, 35321)
(1, 26, 18, 28, 35322);פ;(1, 26, 18, 28, 35322)
(1, 26, 18, 29, 35323);ר;(1, 26, 18, 29, 35323)
(1, 26, 18, 30, 35324);ו;(1, 26, 18, 30, 35324)
(1, 26, 18, 31, 35325);ב;(1, 26, 18, 31, 35325)
(1, 26, 18, 32, 35326);י;(1, 26, 18, 32, 35326)
(1, 26, 18, 33, 35327);מ;(1, 26, 18, 33, 35327)
(1, 26, 18, 34, 35328);י;(1, 26, 18, 34, 35328)
(1, 26, 18, 35, 35329);א;(1, 26, 18, 35, 35329)
(1, 26, 18, 36, 35330);ב;(1, 26, 18, 36, 35330)
(1, 26, 18, 37, 35331);ר;(1, 26, 18, 37, 35331)
(1, 26, 18, 38, 35332);ה;(1, 26, 18, 38, 35332)
(1, 26, 18, 39, 35333);ם;(1, 26, 18, 39, 35333)
(1, 26, 18, 40, 35334);א;(1, 26, 18, 40, 35334)
(1, 26, 18, 41, 35335);ב;(1, 26, 18, 41, 35335)
(1, 26, 18, 42, 35336);י;(1, 26, 18, 42, 35336)
(1, 26, 18, 43, 35337);ו;(1, 26, 18, 43, 35337)
(1, 26, 18, 44, 35338);ו;(1, 26, 18, 44, 35338)
(1, 26, 18, 45, 35339);י;(1, 26, 18, 45, 35339)
(1, 26, 18, 46, 35340);ס;(1, 26, 18, 46, 35340)
(1, 26, 18, 47, 35341);ת;(1, 26, 18, 47, 35341)
(1, 26, 18, 48, 35342);מ;(1, 26, 18, 48, 35342)
(1, 26, 18, 49, 35343);ו;(1, 26, 18, 49, 35343)
(1, 26, 18, 50, 35344);ם;(1, 26, 18, 50, 35344)
(1, 26, 18, 51, 35345);פ;(1, 26, 18, 51, 35345)
(1, 26, 18, 52, 35346);ל;(1, 26, 18, 52, 35346)
(1, 26, 18, 53, 35347);ש;(1, 26, 18, 53, 35347)
(1, 26, 18, 54, 35348);ת;(1, 26, 18, 54, 35348)
(1, 26, 18, 55, 35349);י;(1, 26, 18, 55, 35349)
(1, 26, 18, 56, 35350);ם;(1, 26, 18, 56, 35350)
(1, 26, 18, 57, 35351);א;(1, 26, 18, 57, 35351)
(1, 26, 18, 58, 35352);ח;(1, 26, 18, 58, 35352)
(1, 26, 18, 59, 35353);ר;(1, 26, 18, 59, 35353)
(1, 26, 18, 60, 35354);י;(1, 26, 18, 60, 35354)
(1, 26, 18, 61, 35355);מ;(1, 26, 18, 61, 35355)
(1, 26, 18, 62, 35356);ו;(1, 26, 18, 62, 35356)
(1, 26, 18, 63, 35357);ת;(1, 26, 18, 63, 35357)
(1, 26, 18, 64, 35358);א;(1, 26, 18, 64, 35358)
(1, 26, 18, 65, 35359);ב;(1, 26, 18, 65, 35359)
(1, 26, 18, 66, 35360);ר;(1, 26, 18, 66, 35360)
(1, 26, 18, 67, 35361);ה;(1, 26, 18, 67, 35361)
(1, 26, 18, 68, 35362);ם;(1, 26, 18, 68, 35362)
(1, 26, 18, 69, 35363);ו;(1, 26, 18, 69, 35363)
(1, 26, 18, 70, 35364);י;(1, 26, 18, 70, 35364)
(1, 26, 18, 71, 35365);ק;(1, 26, 18, 71, 35365)
(1, 26, 18, 72, 35366);ר;(1, 26, 18, 72, 35366)
(1, 26, 18, 73, 35367);א;(1, 26, 18, 73, 35367)
(1, 26, 18, 74, 35368);ל;(1, 26, 18, 74, 35368)
(1, 26, 18, 75, 35369);ה;(1, 26, 18, 75, 35369)
(1, 26, 18, 76, 35370);ן;(1, 26, 18, 76, 35370)
(1, 26, 18, 77, 35371);ש;(1, 26, 18, 77, 35371)
(1, 26, 18, 78, 35372);מ;(1, 26, 18, 78, 35372)
(1, 26, 18, 79, 35373);ו;(1, 26, 18, 79, 35373)
(1, 26, 18, 80, 35374);ת;(1, 26, 18, 80, 35374)
(1, 26, 18, 81, 35375);כ;(1, 26, 18, 81, 35375)
(1, 26, 18, 82, 35376);ש;(1, 26, 18, 82, 35376)
(1, 26, 18, 83, 35377);מ;(1, 26, 18, 83, 35377)
(1, 26, 18, 84, 35378);ת;(1, 26, 18, 84, 35378)
(1, 26, 18, 85, 35379);א;(1, 26, 18, 85, 35379)
(1, 26, 18, 86, 35380);ש;(1, 26, 18, 86, 35380)
(1, 26, 18, 87, 35381);ר;(1, 26, 18, 87, 35381)
(1, 26, 18, 88, 35382);ק;(1, 26, 18, 88, 35382)
(1, 26, 18, 89, 35383);ר;(1, 26, 18, 89, 35383)
(1, 26, 18, 90, 35384);א;(1, 26, 18, 90, 35384)
(1, 26, 18, 91, 35385);ל;(1, 26, 18, 91, 35385)
(1, 26, 18, 92, 35386);ה;(1, 26, 18, 92, 35386)
(1, 26, 18, 93, 35387);ן;(1, 26, 18, 93, 35387)
(1, 26, 18, 94, 35388);א;(1, 26, 18, 94, 35388)
(1, 26, 18, 95, 35389);ב;(1, 26, 18, 95, 35389)
(1, 26, 18, 96, 35390);י;(1, 26, 18, 96, 35390)
(1, 26, 18, 97, 35391);ו;(1, 26, 18, 97, 35391)
(1, 26, 19, 1, 35392);ו;(1, 26, 19, 1, 35392)
(1, 26, 19, 2, 35393);י;(1, 26, 19, 2, 35393)
(1, 26, 19, 3, 35394);ח;(1, 26, 19, 3, 35394)
(1, 26, 19, 4, 35395);פ;(1, 26, 19, 4, 35395)
(1, 26, 19, 5, 35396);ר;(1, 26, 19, 5, 35396)
(1, 26, 19, 6, 35397);ו;(1, 26, 19, 6, 35397)
(1, 26, 19, 7, 35398);ע;(1, 26, 19, 7, 35398)
(1, 26, 19, 8, 35399);ב;(1, 26, 19, 8, 35399)
(1, 26, 19, 9, 35400);ד;(1, 26, 19, 9, 35400)
(1, 26, 19, 10, 35401);י;(1, 26, 19, 10, 35401)
(1, 26, 19, 11, 35402);י;(1, 26, 19, 11, 35402)
(1, 26, 19, 12, 35403);צ;(1, 26, 19, 12, 35403)
(1, 26, 19, 13, 35404);ח;(1, 26, 19, 13, 35404)
(1, 26, 19, 14, 35405);ק;(1, 26, 19, 14, 35405)
(1, 26, 19, 15, 35406);ב;(1, 26, 19, 15, 35406)
(1, 26, 19, 16, 35407);נ;(1, 26, 19, 16, 35407)
(1, 26, 19, 17, 35408);ח;(1, 26, 19, 17, 35408)
(1, 26, 19, 18, 35409);ל;(1, 26, 19, 18, 35409)
(1, 26, 19, 19, 35410);ו;(1, 26, 19, 19, 35410)
(1, 26, 19, 20, 35411);י;(1, 26, 19, 20, 35411)
(1, 26, 19, 21, 35412);מ;(1, 26, 19, 21, 35412)
(1, 26, 19, 22, 35413);צ;(1, 26, 19, 22, 35413)
(1, 26, 19, 23, 35414);א;(1, 26, 19, 23, 35414)
(1, 26, 19, 24, 35415);ו;(1, 26, 19, 24, 35415)
(1, 26, 19, 25, 35416);ש;(1, 26, 19, 25, 35416)
(1, 26, 19, 26, 35417);ם;(1, 26, 19, 26, 35417)
(1, 26, 19, 27, 35418);ב;(1, 26, 19, 27, 35418)
(1, 26, 19, 28, 35419);א;(1, 26, 19, 28, 35419)
(1, 26, 19, 29, 35420);ר;(1, 26, 19, 29, 35420)
(1, 26, 19, 30, 35421);מ;(1, 26, 19, 30, 35421)
(1, 26, 19, 31, 35422);י;(1, 26, 19, 31, 35422)
(1, 26, 19, 32, 35423);ם;(1, 26, 19, 32, 35423)
(1, 26, 19, 33, 35424);ח;(1, 26, 19, 33, 35424)
(1, 26, 19, 34, 35425);י;(1, 26, 19, 34, 35425)
(1, 26, 19, 35, 35426);י;(1, 26, 19, 35, 35426)
(1, 26, 19, 36, 35427);ם;(1, 26, 19, 36, 35427)
(1, 26, 20, 1, 35428);ו;(1, 26, 20, 1, 35428)
(1, 26, 20, 2, 35429);י;(1, 26, 20, 2, 35429)
(1, 26, 20, 3, 35430);ר;(1, 26, 20, 3, 35430)
(1, 26, 20, 4, 35431);י;(1, 26, 20, 4, 35431)
(1, 26, 20, 5, 35432);ב;(1, 26, 20, 5, 35432)
(1, 26, 20, 6, 35433);ו;(1, 26, 20, 6, 35433)
(1, 26, 20, 7, 35434);ר;(1, 26, 20, 7, 35434)
(1, 26, 20, 8, 35435);ע;(1, 26, 20, 8, 35435)
(1, 26, 20, 9, 35436);י;(1, 26, 20, 9, 35436)
(1, 26, 20, 10, 35437);ג;(1, 26, 20, 10, 35437)
(1, 26, 20, 11, 35438);ר;(1, 26, 20, 11, 35438)
(1, 26, 20, 12, 35439);ר;(1, 26, 20, 12, 35439)
(1, 26, 20, 13, 35440);ע;(1, 26, 20, 13, 35440)
(1, 26, 20, 14, 35441);ם;(1, 26, 20, 14, 35441)
(1, 26, 20, 15, 35442);ר;(1, 26, 20, 15, 35442)
(1, 26, 20, 16, 35443);ע;(1, 26, 20, 16, 35443)
(1, 26, 20, 17, 35444);י;(1, 26, 20, 17, 35444)
(1, 26, 20, 18, 35445);י;(1, 26, 20, 18, 35445)
(1, 26, 20, 19, 35446);צ;(1, 26, 20, 19, 35446)
(1, 26, 20, 20, 35447);ח;(1, 26, 20, 20, 35447)
(1, 26, 20, 21, 35448);ק;(1, 26, 20, 21, 35448)
(1, 26, 20, 22, 35449);ל;(1, 26, 20, 22, 35449)
